Cubic_capacity;Number_of_cylinders;Number_of_valves;Max_power;Max_torque;Compression_rate;Kerb_weight;Gasoline;Diesel;Gasoline_Electric;Diesel_Electric;Direct;Indirect;Turbocharger;Biturbo;Compressor;Naturally_aspirated;Manual;Automatic;AWD;FWD;RWD;FCU;FCH;FCM
1999;4;16;203;300;10;1422;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;10,9;6,2;7,9
1999;4;16;240;320;10;1438;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;11,2;6,6;8,3
1999;4;16;240;320;10;1422;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;10,9;6,2;7,9
2953;6;24;304;440;9,3;1580;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;14,5;7,3;9,9
1560;4;8;115;270;16;1404;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;4,9;4;4,3
1560;4;8;115;270;16;1404;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;4,9;4;4,3
1560;4;8;115;270;16;1390;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,1;3,9;4,3
1560;4;8;115;270;16;1381;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,1;3,9;4,3
1984;5;20;163;400;16,5;1479;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;8;4,6;5,9
1984;5;20;163;400;16,5;1479;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;6,8;4,6;5,4
1984;5;20;163;400;16,5;1451;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,2;4,2;5,3
1984;5;20;163;400;16,5;1451;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,1;3,9;4,3
2400;5;20;205;420;17,3;1565;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;9,3;5,4;6,8
2400;5;20;205;420;17,3;1493;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;9,1;4,7;6,3
2400;5;20;205;420;17,3;1470;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,9;4,3;5,3
2400;5;20;215;420;16,5;1564;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;8,5;5,1;6,3
2400;5;20;215;420;16,5;1492;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;8,1;4,6;5,9
2400;5;20;215;420;16,5;1470;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;5,7;3,8;4,6
1595;4;16;180;240;10;1449;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;10;6,1;7,5
1595;4;16;180;240;10;1449;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;9,1;5,5;6,8
1999;4;16;145;185;10,8;1422;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;11,4;6,5;8,3
1999;4;16;203;300;10;1499;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;11,4;6,5;8,3
1999;4;16;203;300;10;1474;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;11;6,1;7,9
1999;4;16;240;320;10;1499;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;11,4;6,5;8,3
1999;4;16;240;320;10;1474;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;11;6,1;7,9
2521;5;20;200;300;10,3;1513;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;15,2;7,3;10,2
2521;5;20;200;300;10,3;1497;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;13,6;6,8;9,3
2521;5;20;231;340;9;1504;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;14,2;6,9;9,6
2521;5;20;231;340;9;1487;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;12,5;6,3;8,6
2953;6;24;285;400;9,3;1655;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;16,7;8;11,2
2953;6;24;304;440;9,3;1640;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;14,5;7,3;9,9
3192;6;24;238;320;10,8;1632;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;15,9;7,7;10,7
3192;6;24;238;320;10,8;1553;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;15,6;7,2;10,3
3192;6;24;243;320;10,8;1621;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;13,7;7;9,4
3192;6;24;243;320;10,8;1543;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;13,1;6,6;8,9
4414;8;32;315;440;10,4;1707;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;18;8,3;11,9
1560;4;16;109;240;18,3;1456;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,9;4,3;4,9
1560;4;16;115;270;16;1470;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;5,1;4,2;4,5
1560;4;16;115;270;16;1470;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;5,1;4,2;4,5
1560;4;16;115;270;16;1446;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,3;4;4,5
1997;4;16;136;320;18,5;1495;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,6;4,7;5,7
1997;4;16;136;320;18,5;1487;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,6;4,7;5,7
1984;5;20;163;400;16,5;1527;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;7,8;4,7;5,9
1984;5;20;163;400;16,5;1509;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;7,1;4,7;5,6
1984;5;20;163;400;16,5;1511;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,1;4,3;5,3
2400;5;20;163;340;17,3;1551;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;9,6;5,7;7,2
2400;5;20;163;340;17,3;1526;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;8,1;5,2;6,3
2400;5;20;175;420;16,5;1529;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;9,2;5,1;6,6
2400;5;20;175;420;16,5;1511;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,9;4,7;5,9
2400;5;20;185;400;17,3;1632;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;10,4;6,3;7,8
2400;5;20;185;400;17,3;1557;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;9,8;5,8;7,3
2400;5;20;185;400;17,3;1617;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;9;5,6;6,9
2400;5;20;185;400;17,3;1531;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;8,2;5,3;6,4
2400;5;20;205;420;17,3;1545;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;9,4;5,2;6,7
2400;5;20;205;420;17,3;1526;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;8,7;4,8;6,2
2400;5;20;215;420;16,5;1618;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;8,6;5,1;6,4
2400;5;20;215;420;16,5;1543;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;8,4;4,7;6,1
2400;5;20;215;420;16,5;1529;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;5,6;4;4,6
1596;4;16;150;240;10;1268;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;6,8;4,6;5,4
1596;4;16;180;240;10;1275;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;7;4,7;5,5
1560;4;8;115;270;16;1257;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;4;3,4;3,6
1984;5;20;150;350;16,5;1379;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,3;3,8;4,3
1984;5;20;177;400;16,5;1398;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,3;3,8;4,3
1596;4;16;180;240;10;1314;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;7,9;5,1;6,1
1596;4;16;180;240;10;1282;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;7;4,7;5,5
2497;5;20;254;360;9,5;1431;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;11,6;6,4;8,3
2497;5;20;254;360;9,5;1375;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;11,1;5,9;7,8
1560;4;8;115;270;16;1283;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;4,1;3,6;3,8
1984;5;20;150;350;16,5;1404;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;6,8;4,3;5,2
1984;5;20;150;350;16,5;1380;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,3;3,9;4,4
1984;5;20;177;400;16,5;1404;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;6,8;4,3;5,2
1984;5;20;177;400;16,5;1380;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,3;3,9;4,4
1596;4;16;150;240;10;1454;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;9,9;5,9;7,4
1596;4;16;150;240;10;1433;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;8,6;5,6;6,7
1596;4;16;180;240;10;1454;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;10,2;5,8;7,5
1596;4;16;180;240;10;1433;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;8,6;5,6;6,7
1999;4;16;203;300;10;1493;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;11,3;6,6;8,3
1999;4;16;203;300;10;1468;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;11,3;6,3;8,1
1999;4;16;240;320;10;1493;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;11,3;6,6;8,3
1999;4;16;240;320;10;1468;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;11,3;6,3;8,1
2953;6;24;304;440;9,3;1641;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;14,8;7,5;10,2
1560;4;8;115;270;16;1458;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;5,1;4,2;4,5
1560;4;8;115;270;16;1437;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,2;4,1;4,5
1984;5;20;163;400;16,5;1524;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;7,1;4,8;5,7
1984;5;20;163;400;16,5;1524;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;7,1;4,8;5,7
1984;5;20;163;400;16,5;1501;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,4;4,3;5,1
1984;5;20;163;400;16,5;1501;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,2;4,1;4,5
2400;5;20;205;420;17,3;1615;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;9,5;5,4;6,9
2400;5;20;205;420;17,3;1543;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;8,9;5;6,4
2400;5;20;205;420;17,3;1514;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,9;4,5;5,4
2400;5;20;215;420;16,5;1615;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;8,6;5,2;6,4
2400;5;20;215;420;16,5;1543;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;8,5;4,9;6,2
2400;5;20;215;420;16,5;1514;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;6;4,3;4,9
1595;4;16;180;240;10;1533;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;10,2;6,3;7,7
1595;4;16;180;240;10;1507;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;9,2;5,8;7
1999;4;16;145;185;10,8;1467;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;11,7;6,9;8,6
1999;4;16;203;300;10;1558;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;11,3;6,7;8,4
1999;4;16;203;300;10;1533;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;11,1;6,4;8,1
1999;4;16;240;320;10;1558;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;11,3;6,7;8,4
1999;4;16;240;320;10;1533;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;11,1;6,4;8,1
2521;5;20;200;300;9;1579;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;15;7,4;10,2
2521;5;20;200;300;9;1563;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;13,1;7,1;9,3
2521;5;20;231;340;9;1567;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;14,2;7,1;9,7
2521;5;20;231;340;9;1552;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;12,5;6,6;8,8
2953;6;24;285;400;9,3;1703;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;16,7;8,1;11,3
2953;6;24;304;440;9,3;1703;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;14,8;7,5;10,2
3192;6;24;238;320;10,8;1691;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;16,9;8,4;11,5
3192;6;24;238;320;10,8;1622;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;15,4;7,7;10,5
3192;6;24;243;320;10,8;1680;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;13,9;7,3;9,7
3192;6;24;243;320;10,8;1611;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;13,2;6,9;9,2
1560;4;16;109;240;18,3;1514;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,9;4,3;4,9
1560;4;8;115;270;16;1509;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;5,1;4,2;4,5
1560;4;8;115;270;16;1509;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;5,1;4,2;4,5
1560;4;8;115;270;16;1512;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,3;4,1;4,5
1560;4;8;115;270;16;1512;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,3;4,1;4,5
1997;4;16;136;320;18,5;1552;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,5;5;5,9
1984;5;20;163;400;16,5;1589;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;8,2;4,8;6,1
1984;5;20;163;400;16,5;1575;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;7,2;4,8;5,7
1984;5;20;163;400;16,5;1574;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,2;4,6;5,5
1984;5;20;163;400;16,5;1566;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,3;4,1;4,5
2400;5;20;163;340;17,3;1601;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;9,8;6;7,4
2400;5;20;163;340;17,3;1585;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;8,3;5,5;6,5
2400;5;20;175;420;16,5;1590;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;9,2;5,4;6,8
2400;5;20;175;420;16,5;1574;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;8,1;4,8;6
2400;5;20;185;400;17,3;1685;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;10,7;6,3;7,9
2400;5;20;185;400;17,3;1607;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;9,8;6;7,4
2400;5;20;185;400;17,3;1667;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;9,3;6;7,2
2400;5;20;185;400;17,3;1591;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;8,3;5,5;6,5
2400;5;20;205;420;16,5;1674;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;9,7;5,6;7,1
2400;5;20;205;420;16,5;1596;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;6,8;5;6,4
2400;5;20;205;420;16,5;1579;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,7;4,7;5,4
2400;5;20;215;420;16,5;1680;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;8,8;5,4;6,6
2400;5;20;215;420;16,5;1606;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;8,5;4,9;6,2
2400;5;20;215;420;16,5;1599;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;6,3;4,4;5,1
1999;4;16;203;300;10;1610;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;11,3;6,9;8,5
1999;4;16;240;320;10;1615;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;11,3;6,9;8,5
2953;6;24;285;400;9,3;1748;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;17,3;8,5;11,7
2953;6;24;304;440;9,3;1743;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;15,2;8,1;10,7
3192;6;24;238;320;10,8;1715;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;16,3;8,3;11,2
3192;6;24;243;320;10,8;1719;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;13,8;7,6;9,9
1984;5;20;136;350;16,5;1626;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;8,7;5,6;6,8
1984;5;20;136;350;16,5;1617;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,4;4,6;5,3
1984;5;20;163;400;16,5;1628;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;8,7;5,6;6,8
1984;5;20;163;400;16,5;1624;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,9;4,9;5,7
1984;5;20;163;400;16,5;1619;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,4;4,6;5,3
2400;5;20;163;340;17,3;1716;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;10,9;6,8;8,3
2400;5;20;163;340;17,3;1698;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;9,8;6,2;7,5
2400;5;20;175;420;16,5;1642;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;9,3;5,6;6,9
2400;5;20;175;420;16,5;1618;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,8;5;6
2400;5;20;185;400;17,3;1716;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;10,9;6,8;8,3
2400;5;20;185;400;17,3;1701;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;9,8;6,2;7,5
2400;5;20;205;420;16,5;1711;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;10,1;6,1;7,5
2400;5;20;205;420;16,5;1693;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;9,2;5,6;6,9
2400;5;20;215;420;16,5;1715;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;8,9;5,6;6,8
2400;5;20;215;420;16,5;1698;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;6,5;5,1;5,7
2953;6;24;285;400;9,3;1743;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;17,2;8,5;11,7
2953;6;24;304;440;9,3;1743;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;15,1;8,1;10,6
3192;6;24;238;320;10,8;1729;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;16,4;8,5;11,4
1984;5;20;163;400;16,5;1632;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;9;5,5;6,8
1984;5;20;163;400;16,5;1627;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;8,4;5,3;6,4
1984;5;20;163;400;16,5;1620;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,7;4,8;5,9
1984;5;20;163;400;16,5;1614;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,8;4,5;5,3
2400;5;20;175;420;16,5;1634;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;9,7;5,8;7,1
2400;5;20;175;420;16,5;1620;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;8;4,9;6
2400;5;20;185;400;17,3;1721;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;10,5;7;8,3
2400;5;20;185;400;17,3;1706;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;9,6;6,3;7,5
2400;5;20;205;420;16,5;1711;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;9,5;5,8;7,2
2400;5;20;205;420;16,5;1696;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;9,4;5,5;6,9
2400;5;20;215;420;16,5;1710;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;8,7;5,7;6,8
2400;5;20;215;420;16,5;1706;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;6,5;5,1;5,6
1968;4;16;122;340;16;1831;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;9,2;6,4;7,4
1968;4;16;122;340;16;1831;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;8,3;6,4;7,1
1968;4;16;122;340;16;1768;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;8,9;6,3;7,3
1968;4;16;122;340;16;1768;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;8,2;6,2;6,9
1968;4;16;140;340;16;1831;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;9,1;6,3;7,3
1968;4;16;140;340;16;1831;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;8,2;6,3;7
1968;4;16;140;340;16;1768;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;8,8;6,2;7,2
1968;4;16;140;340;16;1768;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;8;6,1;6,8
1968;4;16;163;400;16;1893;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;9,6;6,9;7,8
1968;4;16;163;400;16;1782;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;9,4;6,7;7,6
1968;4;16;180;420;16;1875;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;10;7,2;8,2
1968;4;16;180;420;16;1875;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;9;7;7,7
1968;4;16;180;420;16;1851;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;8,8;6,9;7,6
1968;4;16;180;420;16;1851;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;8,2;6,7;7,2
1968;4;16;180;420;16;1788;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;8,7;6,8;7,5
1968;4;16;180;420;16;1788;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;8,1;6,6;7,1
1197;4;8;105;175;10;1174;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;7,6;5;5,9
1390;4;16;160;240;10;1273;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;7,7;5,3;6,2
1390;4;16;160;240;10;1259;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;8,7;5,3;6,6
1984;4;16;200;280;9,8;1339;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;10,3;6,1;7,7
1984;4;16;200;280;9,8;1317;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;10,1;6;7,4
1968;4;16;140;320;18;1317;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;6,9;4,6;5,4
1968;4;16;140;320;18;1295;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,3;4,2;4,9
1798;4;16;160;250;9,6;1421;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;9,6;5,6;7,2
1798;4;16;160;250;9,6;1405;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;9,5;5,5;7,1
1984;4;16;210;280;9,8;1435;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;11;6;7,8
1984;4;16;210;280;9,8;1415;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;10,1;5,6;7,3
3597;6;24;300;350;11,4;1604;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;12,4;7,4;9,3
1968;4;16;140;320;16,5;1464;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;6,4;4,7;5,3
1968;4;16;140;320;16,5;1555;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;6,5;4,9;5,5
1968;4;16;140;320;16,5;1450;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,7;4,3;4,7
1968;4;16;170;350;16,5;1596;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;7;5,2;5,9
1968;4;16;170;350;16,5;1481;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;6,6;4,9;5,5
1968;4;16;170;350;16,5;1457;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,8;4,4;4,9
1968;4;16;177;350;16,5;1586;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;6,7;5;5,7
1968;4;16;177;350;16,5;1481;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;6,2;4,6;5,2
1968;4;16;177;350;16,5;1457;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,9;4,2;4,8
1390;4;16;85;132;10,5;1061;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;7,9;4,8;5,9
1390;4;16;85;132;10,5;1027;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;8,2;4,9;6,1
1997;4;8;90;160;10;1090;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;7,1;4,6;5,5
1997;4;8;90;160;10;1058;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;7;4,5;5,4
1997;4;8;105;175;10;1076;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;7,1;4,6;5,5
1997;4;8;105;175;10;1045;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;7;4,6;5,5
1598;4;16;90;230;16,5;1148;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;5,5;4,1;4,6
1598;4;16;90;230;16,5;1121;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,5;3,7;4,3
1598;4;16;105;250;16,5;1129;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,5;3,7;4,3
1390;4;16;140;220;10,1;1487;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;8,9;6;7,1
1390;4;16;140;220;10,1;1467;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;9,1;6,1;7,2
1390;4;16;170;240;10,1;1467;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;8,5;5,6;6,6
1598;4;16;105;250;16,5;1507;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;6,3;5;5,4
1598;4;16;105;250;16,5;1489;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,5;4,7;5,3
1968;4;16;140;320;18;1533;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;7,1;5,2;5,9
1968;4;16;140;320;18;1510;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,8;4,8;5,6
1968;4;16;170;350;18;1534;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;7;5,3;5,9
1390;4;16;122;200;10;1405;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;7,6;5,3;6,2
1390;4;16;160;240;10;1426;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;8,9;5,5;6,8
1984;4;16;210;280;10,3;1486;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;10,2;5,9;7,5
1984;4;16;210;280;10,3;1463;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;9,6;5,4;7,1
1968;4;16;140;320;18;1514;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;6,5;4,6;5,3
1968;4;16;140;320;18;1492;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,8;4,2;4,8
1197;4;16;85;160;10,5;1105;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;5,9;4,2;4,9
1197;4;16;105;175;10,5;1129;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;5,6;4,4;4,8
1197;4;16;105;175;10,5;1110;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;5,9;4,3;4,9
1395;4;16;122;200;10,5;1147;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;6,2;4,3;5
1395;4;16;122;200;10,5;1125;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;6,6;4,3;5,2
